Customer_Age,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Avg_Utilization_Ratio,Gender_Encoded,Dependent_count,Education_Level_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Marital_Status_sorted_Married,Marital_Status_sorted_Single
-1.5339966715126105,8.391176350832751,1.1861743912018854,8.410720946905721,0.343,1,2,3,1,1,-1.5339966715126105,3,1,2,0,0
-1.4093309709303687,10.449178263628198,0.7996857816182247,7.762170607138205,0.029,0,4,3,5,1,-1.4093309709303687,4,3,4,1,0
-0.41200536627243456,10.085017129129874,0.46582875098193244,8.467582690862903,0.025,0,3,5,2,4,-0.41200536627243456,2,3,4,1,0
-0.16267396510795099,7.901377353792616,1.5600942655145327,8.469472455204826,0.735,0,4,2,5,1,-0.16267396510795099,4,3,3,0,1
0.08665743605653257,8.798303718484979,1.432050274941084,7.737616282857904,0.275,0,4,4,4,1,0.08665743605653257,4,2,3,1,0
0.8346516395499832,8.61993026886735,1.9772191673212882,9.126415137038421,0.454,1,1,3,1,1,0.8346516395499832,1,3,2,0,1
0.08665743605653257,9.467537463415244,1.7588373919874312,8.789355452209982,0.173,0,2,3,3,1,0.08665743605653257,3,3,2,1,0
-0.28733966569019276,8.03365842788615,0.816967792615868,8.368925174747135,0.337,1,3,4,1,1,-0.28733966569019276,6,3,2,1,0
2.0813086453724012,9.61333576618342,1.2694422623723487,8.08394570229562,0.108,1,0,4,1,1,2.0813086453724012,5,1,2,0,1
-0.6613367674369182,7.271217139609844,0.600942655145326,8.307212626628308,0.532,1,3,4,1,1,-0.6613367674369182,3,1,2,1,0
-0.5366710668546764,7.941651252930556,1.758051846032993,8.481151420068972,0.796,1,5,3,1,1,-0.5366710668546764,3,1,1,1,0
-0.6613367674369182,8.52456594574565,1.3118617439120188,8.384575666801398,0.332,0,4,4,3,1,-0.6613367674369182,1,2,3,1,0
-0.6613367674369182,10.044031797528437,1.7030636292223096,7.288244401020124,0.094,0,4,2,3,1,-0.6613367674369182,4,3,0,1,0
-0.16267396510795099,8.114324709155339,1.9772191673212882,7.037905963447182,0.753,1,4,3,1,1,-0.16267396510795099,6,3,2,0,1
-1.1599995697658854,8.25608813381491,1.3315003927729772,7.761744984658913,0.44,0,1,3,2,1,-1.1599995697658854,5,3,4,0,1
-2.531322276170545,9.201904893155081,0.0,8.153925132007862,0.0,0,0,3,1,1,-2.531322276170545,5,2,4,1,0
0.7099859389677415,10.409762839203301,1.5687352710133542,7.396335293800808,0.06,0,2,2,4,2,0.7099859389677415,6,1,4,0,1
2.0813086453724012,9.699656312254291,0.408483896307934,8.38160253710989,0.032,1,1,1,1,1,2.0813086453724012,4,3,1,0,1
0.959317340132225,9.4066470133368,1.5200314218381776,7.377133712833954,0.159,0,1,4,3,1,0.959317340132225,6,1,5,1,0
0.08665743605653257,7.540090320145325,0.8978790259230165,8.419800845407588,0.607,1,4,3,1,1,0.08665743605653257,5,2,3,1,0
-0.6613367674369182,7.575584651557793,0.783974862529458,8.440312147080279,0.512,0,4,3,1,1,-0.6613367674369182,1,1,2,1,0
1.582645843043434,10.192119174023498,1.9772191673212882,9.080231686629162,0.094,0,1,3,4,2,1.582645843043434,2,2,2,0,1
0.5853202383854997,7.743269700829004,1.2780832678711704,8.236420527265391,0.706,1,2,4,1,1,0.5853202383854997,2,1,3,0,1
0.21132313663877436,7.964155718840937,1.2788688138256088,8.466320861042481,0.566,1,5,3,1,1,0.21132313663877436,1,1,3,1,0
1.3333144418789504,8.608677881538416,0.9426551453260016,8.982184278838428,0.219,0,2,5,4,1,1.3333144418789504,2,3,3,0,0
0.7099859389677415,8.013343181386672,1.201885310290652,8.31996102188653,0.506,1,4,3,1,1,0.7099859389677415,6,3,1,1,0
1.3333144418789504,9.993099711225815,1.9772191673212882,7.190676034332207,0.115,0,2,3,3,1,1.3333144418789504,6,1,0,1,0
-0.6613367674369182,8.750524669117937,0.0,7.907651594711089,0.0,0,3,6,5,1,-0.6613367674369182,4,2,3,0,1
1.3333144418789504,9.119211438565081,0.0,8.953252164609035,0.0,1,1,1,1,1,1.3333144418789504,2,3,3,0,1
-0.78600246801916,8.528330935826693,0.8381775333857031,9.67570827281739,0.211,1,4,1,1,1,-0.78600246801916,4,1,2,1,0
1.3333144418789504,8.416709652837914,1.4619010212097407,7.498869733976931,0.412,0,3,6,3,1,1.3333144418789504,3,2,3,1,0
0.33598883722101613,9.183791036742646,1.441476826394344,8.479698986988657,0.188,0,4,3,3,1,0.33598883722101613,6,6,3,1,0
1.2086487412967086,7.8547691834991324,1.93401413982718,7.228388451573604,0.955,1,1,3,1,1,1.2086487412967086,4,3,3,1,0
-0.03800826452570921,7.547501682814967,1.3652788688138255,8.431199478249262,0.917,1,4,2,1,1,-0.03800826452570921,1,3,0,1,0
-1.284665270348127,9.6614159913364,1.002356637863315,7.709308333385869,0.081,1,4,3,1,1,-1.284665270348127,5,2,0,1,0
-1.1599995697658854,7.4360278163518485,0.0,7.647308832356238,0.0,0,3,1,2,1,-1.1599995697658854,3,2,4,0,1
-1.4093309709303687,8.262558973010657,0.0,8.950532836290382,0.0,1,0,6,1,1,-1.4093309709303687,2,3,2,1,0
-0.03800826452570921,8.087640287778983,0.0,6.874198495453294,0.0,0,2,1,4,1,-0.03800826452570921,6,2,3,1,0
-1.284665270348127,8.673512945671192,1.3605655930871956,7.628517626575055,0.296,0,4,1,3,1,-1.284665270348127,4,3,3,1,0
-0.6613367674369182,7.894690850425624,1.3652788688138255,7.729295674310482,0.648,0,2,3,1,1,-0.6613367674369182,3,2,2,1,0
0.8346516395499832,8.641002477142523,1.0942655145326001,7.358830898342354,0.246,1,2,4,1,1,0.8346516395499832,5,1,3,1,0
0.21132313663877436,9.650142492488797,0.9018067556952082,9.533799735803484,0.074,0,3,1,4,1,0.21132313663877436,1,1,2,1,0
-1.907993773259336,9.00565049932022,0.0,6.694562058521095,0.0,1,2,3,1,1,-1.907993773259336,3,1,2,1,0
0.46065453780325794,10.197648591085619,0.6040848389630793,8.983314293397749,0.029,0,1,2,3,1,0.46065453780325794,1,2,2,1,0
-0.03800826452570921,9.078635880978755,0.0,7.724446645633537,0.0,0,1,5,4,1,-0.03800826452570921,5,2,3,0,1
-1.4093309709303687,8.422662707570003,0.9371563236449332,7.5569505720129,0.262,1,2,2,1,1,-1.4093309709303687,3,3,1,1,0
0.8346516395499832,9.631810054226063,0.9190887666928516,7.53689712956617,0.077,0,4,2,3,1,0.8346516395499832,4,2,3,1,0
-1.0353338691836436,10.005547627727275,0.7753338570306363,7.786967002614872,0.045,0,1,2,3,1,-1.0353338691836436,4,3,2,1,0
1.9566429447901594,9.112176123188952,0.5035349567949725,8.453827315794417,0.071,0,0,1,2,1,1.9566429447901594,6,1,2,0,1
0.08665743605653257,9.969228475498804,0.0,7.6324011266014535,0.0,0,3,2,3,1,0.08665743605653257,3,3,3,1,0
-1.5339966715126105,9.3195534569495,1.2663000785545955,8.37539918579835,0.145,0,2,2,3,1,-1.5339966715126105,4,3,2,1,0
-1.0353338691836436,10.333515183472544,0.9175176747839748,7.325807502595773,0.038,0,3,3,5,1,-1.0353338691836436,5,3,4,1,0
0.08665743605653257,7.802209316247118,1.4917517674783976,8.584290934948731,0.776,1,3,1,1,1,0.08665743605653257,1,4,3,0,1
-1.4093309709303687,10.449178263628198,0.0,7.848543482456679,0.0,1,1,1,1,2,-1.4093309709303687,4,3,2,0,1
-0.78600246801916,7.661997558901893,1.03770620581304,8.003697339094368,0.621,0,4,2,3,1,-0.78600246801916,6,1,0,1,0
-0.03800826452570921,8.743850562030243,1.1264728986645718,8.414938957377482,0.229,0,2,3,4,1,-0.03800826452570921,1,3,2,0,1
1.2086487412967086,7.7284157798410416,1.0604870384917517,7.763871287820222,0.594,1,3,4,1,1,1.2086487412967086,1,3,3,0,1
-1.284665270348127,8.089789175789319,1.9772191673212882,6.752270376141742,0.772,1,4,3,1,1,-1.284665270348127,3,2,2,1,0
-0.03800826452570921,8.051340933292979,0.7745483110761979,8.460411177317253,0.314,1,3,3,1,1,-0.03800826452570921,4,2,3,0,1
0.46065453780325794,9.925102262508537,0.8012568735271013,8.334711621820917,0.05,0,3,1,4,1,0.46065453780325794,5,3,5,0,1
-0.16267396510795099,9.138092207768558,1.2411626080125688,8.965079015408355,0.17,0,3,1,3,1,-0.16267396510795099,2,3,3,1,0
-1.7833280726770941,7.978310969867722,1.9772191673212882,7.81237820598861,0.863,1,0,4,1,1,-1.7833280726770941,3,3,4,0,1
0.33598883722101613,8.542665987389269,1.2992930086410055,8.068402958569699,0.322,1,3,3,2,1,0.33598883722101613,4,3,4,0,1
0.959317340132225,8.641179171197228,1.5758051846032992,7.358193752733032,0.354,0,2,2,3,1,0.959317340132225,6,3,4,1,0
1.8319772442079176,7.86403565907245,1.1319717203456403,8.484256691169973,0.554,1,2,3,1,1,1.8319772442079176,2,2,3,0,1
-1.0353338691836436,7.909122183211411,1.0235663786331501,8.409162447202533,0.479,1,1,2,1,1,-1.0353338691836436,2,3,2,0,0
-0.5366710668546764,8.457443187010464,1.2600157109190888,8.44741429680832,0.341,1,2,3,1,1,-0.5366710668546764,3,3,1,1,0
-0.6613367674369182,9.614938437644996,1.1194029850746268,8.405143687607614,0.095,1,5,2,2,1,-0.6613367674369182,6,1,2,0,1
-0.16267396510795099,8.04044688130311,1.387274155538099,7.210079628170788,0.569,0,4,2,2,1,-0.16267396510795099,6,3,3,1,0
-0.16267396510795099,8.317766166719343,1.1531814611154751,8.157657015196472,0.358,1,0,3,1,1,-0.16267396510795099,4,3,3,1,0
0.8346516395499832,9.653935855445614,0.0,8.278428259199071,0.0,0,3,2,4,1,0.8346516395499832,4,1,0,0,1
-0.9106681686014017,7.504942068396171,0.0,7.703459047867175,0.0,1,3,2,1,1,-0.9106681686014017,2,3,2,1,0
1.0839830407144668,10.449178263628198,0.6362922230950511,8.976767625171433,0.023,0,3,2,3,3,1.0839830407144668,2,1,3,0,1
2.0813086453724012,8.28576542051433,1.2317360565593087,7.4127640174265625,0.395,1,1,4,1,1,2.0813086453724012,6,2,3,1,0
1.0839830407144668,9.713960095491844,1.194815396700707,7.485491608030754,0.092,1,3,5,1,1,1.0839830407144668,3,2,3,1,0
-0.16267396510795099,7.271217139609844,0.0,7.266128779556451,0.0,1,1,6,1,1,-0.16267396510795099,6,2,2,0,1
2.0813086453724012,9.801676286389442,1.3315003927729772,8.141481041457421,0.094,0,0,3,2,2,2.0813086453724012,4,3,3,0,1
-0.78600246801916,7.792761720816526,1.3150039277297723,8.356554845453426,0.691,1,2,3,1,1,-0.78600246801916,3,2,3,1,0
-0.03800826452570921,9.37704054786718,1.131186174391202,9.125326997649227,0.122,0,3,3,3,1,-0.03800826452570921,2,1,1,0,1
0.8346516395499832,7.853604813097837,0.32285938727415553,7.792761720816526,0.16,1,2,3,1,1,0.8346516395499832,3,3,4,0,1
0.959317340132225,10.390778393168455,1.5836606441476826,7.272398392570047,0.062,0,1,3,3,1,0.959317340132225,4,2,4,1,0
-0.9106681686014017,7.400620577371135,0.0,8.476371196895983,0.0,1,1,3,2,1,-0.9106681686014017,3,1,1,1,0
-0.16267396510795099,8.102889134640868,1.0761979575805185,8.272315147956022,0.415,0,1,4,5,1,-0.16267396510795099,3,1,3,1,0
0.33598883722101613,8.570733958344267,1.1704634721131186,8.345930261979017,0.282,0,5,3,3,1,0.33598883722101613,2,3,2,0,1
0.5853202383854997,8.177234885510194,0.0,8.411388132519262,0.0,0,2,1,4,1,0.5853202383854997,2,1,1,1,0
-0.41200536627243456,7.395107546562485,0.21602513747054203,7.704811922932594,0.169,1,2,1,1,1,-0.41200536627243456,4,3,6,0,1
-0.5366710668546764,9.148039345778804,1.4689709347996858,8.366602832783736,0.199,1,4,3,1,1,-0.5366710668546764,3,3,3,0,1
1.582645843043434,9.724779459312009,1.0840534171249019,8.163656176168432,0.083,0,2,3,4,1,1.582645843043434,3,2,2,0,1
0.5853202383854997,10.352841946214014,1.035349567949725,9.495744852683906,0.042,0,3,6,3,1,0.5853202383854997,2,3,2,0,1
0.33598883722101613,9.9297886269555,1.03770620581304,8.273336598504486,0.064,0,2,3,3,1,0.33598883722101613,4,2,2,1,0
-0.28733966569019276,9.294405747093851,1.415553809897879,8.983941527941301,0.166,1,3,3,1,2,-0.28733966569019276,1,3,1,1,0
-0.5366710668546764,7.662937850461535,0.4147682639434407,7.735870319952567,0.248,1,4,3,1,1,-0.5366710668546764,5,2,3,1,0
-0.03800826452570921,8.930890984450878,1.178318931657502,9.60965326059915,0.198,1,4,3,1,1,-0.03800826452570921,5,1,2,1,0
1.2086487412967086,8.58783803098557,0.9984289080911233,7.466227556215481,0.237,1,1,1,2,1,1.2086487412967086,4,2,5,1,0
-0.6613367674369182,7.881182202227102,0.4870384917517675,7.724004656676065,0.234,0,2,4,3,1,-0.6613367674369182,6,3,3,0,1
0.33598883722101613,8.644354337032917,1.6355066771406128,8.535425959677298,0.367,1,3,3,2,1,0.33598883722101613,3,3,2,1,0
-1.5339966715126105,7.98514393119862,0.6826394344069128,7.682943169878292,0.296,0,3,2,2,1,-1.5339966715126105,6,3,3,1,0
1.4579801424611922,9.23853902633486,0.0,9.011767474596178,0.0,0,2,1,3,1,1.4579801424611922,1,3,1,0,1
-1.0353338691836436,9.334944535200714,1.2003142183817754,7.617267813628347,0.135,1,3,2,1,1,-1.0353338691836436,4,2,2,1,0
-0.5366710668546764,8.174421152646497,0.0,8.27410200229233,0.0,1,3,1,1,1,-0.5366710668546764,3,2,1,1,0
0.33598883722101613,8.797095076549056,0.0,8.428361977709622,0.0,1,4,3,1,1,0.33598883722101613,1,3,1,1,0
0.33598883722101613,7.883069351305753,1.241948153967007,8.465268118551318,0.596,1,3,3,1,1,0.33598883722101613,6,5,1,1,0
0.8346516395499832,8.73681053295389,1.3652788688138255,9.022081222515475,0.279,0,3,2,4,1,0.8346516395499832,2,1,3,0,1
0.33598883722101613,8.604287898267172,1.6425765907305578,8.37770121259764,0.383,1,1,3,1,1,0.33598883722101613,1,1,3,1,0
-0.41200536627243456,8.053887083618223,0.6347211311861743,8.330622620332868,0.257,1,5,3,1,1,-0.41200536627243456,5,1,3,1,0
-0.28733966569019276,7.390798521735676,0.0,8.23323750070527,0.0,1,3,3,1,1,-0.28733966569019276,3,2,2,1,0
-1.0353338691836436,8.62998601889136,0.8782403770620582,8.433594167539924,0.2,0,5,4,4,1,-1.0353338691836436,4,3,0,0,1
0.33598883722101613,7.848153086199526,0.0,7.624130585661289,0.0,1,5,3,1,1,0.33598883722101613,6,3,4,0,0
0.08665743605653257,8.895492631451633,0.0,8.450625947144124,0.0,0,4,3,3,1,0.08665743605653257,1,1,3,0,1
0.7099859389677415,7.798523053625206,0.0,8.028781162487148,0.0,1,3,3,1,1,0.7099859389677415,2,3,4,0,1
-0.41200536627243456,8.460411177317253,1.6150824823252161,7.116394144093465,0.435,1,4,3,1,1,-0.41200536627243456,4,3,2,1,0
-1.284665270348127,10.085017129129874,0.0,9.631416327598494,0.0,0,2,4,2,3,-1.284665270348127,1,1,3,1,0
-1.0353338691836436,8.453827315794417,0.49803613511390415,8.40290404501411,0.135,1,2,4,1,1,-1.0353338691836436,5,1,3,1,0
1.4579801424611922,9.376786579611847,1.9701492537313432,7.292337176173877,0.212,0,2,4,3,1,1.4579801424611922,3,2,2,1,0
0.08665743605653257,7.489412083508719,0.0,7.931644021454311,0.0,0,2,1,4,1,0.08665743605653257,1,3,6,1,0
0.7099859389677415,7.293697720601438,0.0,7.720017940432244,0.0,1,1,3,1,1,0.7099859389677415,1,5,3,1,0
-1.4093309709303687,7.897668150726906,1.5200314218381776,8.381373468273702,0.719,1,2,3,1,1,-1.4093309709303687,6,1,2,0,1
1.3333144418789504,9.756610356675369,0.9402985074626866,8.313116702819253,0.069,0,3,3,5,1,1.3333144418789504,2,2,1,0,1
1.0839830407144668,8.516793111394898,1.277297721916732,8.37309184744198,0.325,0,4,5,4,1,1.0839830407144668,3,2,1,0,1
0.7099859389677415,9.32259705432185,0.0,7.653969180478774,0.0,0,2,6,5,1,0.7099859389677415,3,2,3,1,0
-0.16267396510795099,7.8655717576847906,1.553809897879026,7.692113339595466,0.759,1,3,3,1,1,-0.16267396510795099,4,3,3,1,0
2.330640046536885,8.4040244933106,0.5522388059701493,8.304989580140361,0.157,0,1,2,1,1,2.330640046536885,4,3,5,0,1
-0.5366710668546764,7.611347717403621,1.0062843676355067,8.442900586834382,0.634,1,4,5,1,1,-0.5366710668546764,5,3,2,1,0
1.4579801424611922,7.68017564043659,0.8915946582875098,7.340186835320115,0.524,0,1,2,2,1,1.4579801424611922,3,2,5,1,0
-1.0353338691836436,8.07837810362652,0.0,8.226305988015508,0.0,0,3,3,3,1,-1.0353338691836436,2,2,1,1,0
0.5853202383854997,10.449178263628198,0.821681068342498,8.14177220465645,0.03,0,2,6,3,1,0.5853202383854997,3,3,2,0,1
-0.03800826452570921,10.449178263628198,0.9890023566378633,8.366370301681654,0.036,0,5,1,3,1,-0.03800826452570921,6,1,1,1,0
-0.41200536627243456,8.36264243156764,0.8593872741555381,8.037543185118697,0.255,1,3,5,1,1,-0.41200536627243456,5,3,3,1,0
0.08665743605653257,8.505929999137527,0.9041633935585232,8.211754397375197,0.233,1,4,3,1,1,0.08665743605653257,5,3,2,1,0
0.46065453780325794,8.094683648698815,1.9489395129615084,8.285261134068948,0.757,1,1,3,1,1,0.46065453780325794,4,3,4,0,1
1.0839830407144668,8.33758794211651,0.0,8.97638862194537,0.0,0,3,3,4,1,1.0839830407144668,2,4,2,0,1
0.21132313663877436,7.271217139609844,0.0,7.5480289699350145,0.0,1,3,3,1,1,0.21132313663877436,5,2,4,0,0
0.21132313663877436,8.477620416296414,1.06598586017282,7.479299637782834,0.282,0,4,3,3,1,0.21132313663877436,2,3,6,1,0
-0.03800826452570921,8.981932990986873,1.2246661429693637,8.509564164251746,0.196,0,3,1,1,1,-0.03800826452570921,4,3,1,1,0
0.21132313663877436,7.9229859587111955,0.0,7.472500744737558,0.0,0,2,6,2,1,0.21132313663877436,6,3,2,0,1
0.959317340132225,7.81237820598861,0.0,7.831617276352611,0.0,1,1,3,2,1,0.959317340132225,4,3,6,1,0
-1.1599995697658854,10.364639622058545,0.0,8.913550280493675,0.0,1,2,3,1,2,-1.1599995697658854,2,2,2,1,0
-0.6613367674369182,7.532088143541722,0.7619795758051846,8.420021279663963,0.52,1,3,2,1,1,-0.6613367674369182,5,2,0,1,0
0.46065453780325794,7.640603826393634,0.9701492537313433,7.198183577101943,0.593,1,1,3,1,1,0.46065453780325794,4,2,3,0,1
-1.284665270348127,7.933438387627489,1.244304791830322,7.89655270164304,0.568,0,3,3,4,1,-1.284665270348127,3,4,3,0,1
-0.6613367674369182,8.403128235128264,0.7069913589945012,8.343791731996841,0.202,0,2,5,2,1,-0.6613367674369182,4,1,3,0,1
-2.2819908750060613,7.841099765422119,0.9080911233307148,8.259458195332408,0.455,1,1,3,1,1,-2.2819908750060613,4,1,3,0,0
-0.03800826452570921,9.498822124598528,1.4980361351139042,9.051813463747946,0.143,0,3,4,4,1,-0.03800826452570921,3,3,2,1,0
0.959317340132225,7.360103972989152,0.7737627651217597,8.330381569349418,0.627,1,1,2,1,1,0.959317340132225,1,3,2,0,1
-0.16267396510795099,10.066413899028326,0.99057344854674,7.3031700512368,0.054,0,4,2,3,1,-0.16267396510795099,4,3,3,1,0
-0.16267396510795099,8.147288258706624,0.9426551453260016,7.180069874302796,0.347,0,3,3,2,1,-0.16267396510795099,5,4,2,1,0
0.21132313663877436,8.066835314417336,1.5216025137470541,8.53915035876828,0.608,1,4,2,1,1,0.21132313663877436,2,3,1,1,0
-2.2819908750060613,9.727108305197802,1.2058130400628437,8.03689677268507,0.092,0,0,1,1,1,-2.2819908750060613,3,3,3,0,0
1.582645843043434,8.15507488781144,0.47368421052631576,8.424200324567073,0.173,1,1,4,2,1,1.582645843043434,2,2,1,1,0
0.5853202383854997,7.3537223303996315,0.8303220738413197,8.520985989654934,0.677,1,4,1,1,1,0.5853202383854997,5,4,3,0,0
-0.41200536627243456,9.11063052782717,1.223095051060487,8.335431477880796,0.172,1,3,3,1,1,-0.41200536627243456,3,6,3,0,0
-1.1599995697658854,9.038127549330516,1.6111547525530243,7.965198290612176,0.244,0,3,2,4,1,-1.1599995697658854,3,1,5,0,1
0.33598883722101613,10.306917257282223,0.0,8.367532416861831,0.0,1,4,1,1,1,0.33598883722101613,4,1,3,1,0
0.7099859389677415,9.134970064951407,1.6472898664571878,7.6246189861593985,0.226,0,1,3,5,1,0.7099859389677415,6,1,4,1,0
-1.1599995697658854,9.506065016071148,0.0,8.344505083590521,0.0,0,3,2,3,1,-1.1599995697658854,5,4,4,1,0
-0.9106681686014017,9.071078304642676,1.368421052631579,7.743269700829004,0.2,0,4,5,5,1,-0.9106681686014017,6,3,3,1,0
-0.41200536627243456,10.413432788874811,1.4399057344854673,7.277938572945661,0.055,0,4,3,5,1,-0.41200536627243456,5,2,2,1,0
