CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,naive_cls1,naive_cls2,Attrition_Numeric,Total_Trans_Amt_zScore,Customer_Age_zScore,Months_on_book_zScore,Avg_Utilization_Ratio_divMedian,Total_Amt_Chng_Q4_Q1_divMedian,Credit_Limit_divMedian,Total_Trans_Amt_divMedian,Avg_Open_To_Buy_divMedian,Total_Ct_Chng_Q4_Q1_divMedian,Total_Revolving_Bal_divMedian,Credit_Limit_log
709327383,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,37,6,1,2,14470.0,1157,13313.0,0.966,1207,21,0.909,0.08,5.5077e-05,0.99994,0,-0.9411605878429125,-0.16540558009603207,0.13418330124726116,0.4545454545454546,1.3125,3.1809188832710484,0.3095665555270582,3.832181922855498,1.294871794871795,0.9067398119122257,9.57983281962553
806165208,Existing Customer,47,M,1,Doctorate,Divorced,$60K - $80K,Blue,42,5,2,0,20979.0,1800,19179.0,0.906,1178,27,0.929,0.086,5.703e-05,0.99994,0,-0.9496976289023948,0.08408240167824826,0.7602772432538117,0.48863636363636365,1.2309782608695652,4.611782809408661,0.3021287509617851,5.520725388601036,1.3233618233618236,1.4106583072100314,9.951277216371977
708508758,Attrited Customer,62,F,0,Graduate,Married,Less than $40K,Blue,49,2,3,3,1438.3,0,1438.3,1.047,692,16,0.6,0.0,0.99616,0.0038363,1,-1.0927666618302732,1.9552422649853507,1.6368087620629825,0.0,1.422554347826087,0.31617938008353486,0.17748140548858682,0.41401842256764537,0.8547008547008548,0.0,7.271217139609844
784725333,Existing Customer,41,M,3,High School,Married,$40K - $60K,Blue,33,4,2,1,4470.0,680,3790.0,1.608,931,18,1.571,0.152,6.9242e-05,0.99993,0,-1.0224096682710901,-0.6643815436445927,-0.3666918523579793,0.8636363636363636,2.1847826086956523,0.9826335458342493,0.23877917414721722,1.0909614277489925,2.237891737891738,0.5329153605015674,8.405143687607614
811604133,Existing Customer,47,F,4,Graduate,Single,Less than $40K,Blue,36,3,3,2,2492.0,1560,932.0,0.573,1126,23,0.353,0.626,0.00020735,0.99979,0,-0.9650054266642255,0.08408240167824826,0.008964512845951046,3.556818181818182,0.7785326086956521,0.5478127060892504,0.2887919979481918,0.26827864133563617,0.5028490028490028,1.2225705329153604,7.820840879907344
789124683,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,42,4,2,3,12217.0,0,12217.0,1.075,1110,21,0.75,0.0,0.00021042,0.99979,0,-0.9697155182832503,0.9572903378882294,0.7602772432538117,0.0,1.4605978260869565,2.685645196746538,0.284688381636317,3.5166954519286127,1.0683760683760684,0.0,9.41058370340406
771071958,Existing Customer,41,F,3,Graduate,Single,Less than $40K,Blue,28,6,1,2,7768.0,1669,6099.0,0.797,1051,22,0.833,0.215,5.7151e-05,0.99994,0,-0.9870839811284042,-0.6643815436445927,-0.9927857943645298,1.2215909090909092,1.0828804347826089,1.7076280501209058,0.26955629648627855,1.7556131260794474,1.1866096866096867,1.3079937304075235,8.957768009971161
720466383,Existing Customer,59,M,1,High School,Married,$40K - $60K,Blue,46,4,1,2,14784.0,1374,13410.0,0.921,1197,23,1.3,0.093,5.0256e-05,0.99995,0,-0.9441043951048029,1.5810102923239302,1.2611523968590521,0.5284090909090909,1.251358695652174,3.249945042866564,0.30700179533213645,3.860103626943005,1.851851851851852,1.0768025078369905,9.601300793881466
804424383,Existing Customer,63,M,1,Graduate,Married,$60K - $80K,Blue,56,3,3,2,10215.0,1010,9205.0,0.843,1904,40,1.0,0.099,0.00018558,0.99981,0,-0.7359772216891445,2.079986255872491,2.5133402808721534,0.5625000000000001,1.1453804347826086,2.2455484721916905,0.4883303411131059,2.649683362118595,1.4245014245014247,0.7915360501567398,9.231612507251722
718813833,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,34,5,2,2,10100.0,0,10100.0,0.525,1052,18,1.571,0.0,0.00012144,0.99988,0,-0.9867896004022152,-0.29014957098317223,-0.24147306395666918,0.0,0.7133152173913044,2.220268190811167,0.26981277250577074,2.9073114565342544,2.237891737891738,0.0,9.22029070282935
806624208,Existing Customer,47,M,4,High School,Married,$40K - $60K,Blue,42,6,0,0,4785.0,1362,3423.0,0.739,1045,38,0.9,0.285,7.6642e-06,0.99999,0,-0.9888502654855386,0.08408240167824826,0.7602772432538117,1.6193181818181819,1.0040760869565217,1.0518795339635085,0.26801744036932545,0.9853195164075993,1.2820512820512822,1.067398119122257,8.473241303887054
778348233,Existing Customer,53,M,3,Graduate,Married,$80K - $120K,Blue,33,3,2,3,2753.0,1811,942.0,0.977,1038,25,2.571,0.658,0.00021834,0.99978,0,-0.9909109305688618,0.8325463470010892,-0.3666918523579793,3.738636363636364,1.327445652173913,0.6051879533963509,0.26622210823288023,0.2711571675302245,3.6623931623931627,1.4192789968652038,7.920446505142607
712991808,Existing Customer,53,M,2,Uneducated,Married,$60K - $80K,Blue,48,2,5,1,2451.0,1690,761.0,1.323,1596,26,1.6,0.69,0.00012458,0.99988,0,-0.8266464853553719,0.8325463470010892,1.5115899736616725,3.9204545454545454,1.797554347826087,0.5387997362057595,0.40933572710951527,0.21905584340817502,2.2792022792022792,1.3244514106583072,7.804251383528112
709029408,Existing Customer,41,M,4,Graduate,Married,$60K - $80K,Blue,36,4,1,2,8923.0,2517,6406.0,1.726,1589,24,1.667,0.282,5.7762e-05,0.99994,0,-0.8287071504386953,-0.6643815436445927,0.008964512845951046,1.6022727272727273,2.345108695652174,1.961530006594856,0.40754039497307004,1.8439838802533104,2.374643874643875,1.9725705329153604,9.09638749190015
788658483,Existing Customer,53,F,2,College,Married,Less than $40K,Blue,38,5,2,3,2650.0,1490,1160.0,1.75,1411,28,1.0,0.562,0.00018612,0.99981,0,-0.8811069197003462,0.8325463470010892,0.25940208964857125,3.193181818181819,2.3777173913043477,0.5825456144207518,0.3618876635034624,0.333909038572251,1.4245014245014247,1.1677115987460815,7.882314918980268
787937058,Existing Customer,58,M,0,Graduate,Married,$80K - $120K,Blue,49,6,2,2,12555.0,1696,10859.0,0.519,1291,24,0.714,0.135,9.7673e-05,0.9999,0,-0.9164326068430322,1.45626630143679,1.6368087620629825,0.7670454545454546,0.7051630434782609,2.7599472411519015,0.33111054116440114,3.1257915947035118,1.017094017094017,1.329153605015674,9.437874271591685
715318008,Existing Customer,55,F,1,College,Single,Less than $40K,Blue,36,4,2,1,3520.0,1914,1606.0,0.51,1407,43,0.483,0.544,6.2639e-05,0.99994,0,-0.8822844426051024,1.0820343287753695,0.008964512845951046,3.0909090909090913,0.6929347826086957,0.7737964387777534,0.3608617594254937,0.46229130685089237,0.688034188034188,1.5,8.166216268592143
713962233,Existing Customer,55,F,3,Graduate,Married,Less than $40K,Blue,36,6,2,3,3035.0,2298,737.0,1.724,1877,37,1.176,0.757,0.00019864,0.9998,0,-0.7439255012962488,1.0820343287753695,0.008964512845951046,4.301136363636364,2.342391304347826,0.6671795999120685,0.48140548858681714,0.21214738054116292,1.6752136752136753,1.8009404388714734,8.017966703493599
785432733,Existing Customer,42,F,4,High School,Married,Less than $40K,Gold,36,2,3,3,15433.0,0,15433.0,0.865,966,22,1.2,0.0,0.00035532,0.99964,0,-1.0121063428544734,-0.5396375527574525,0.008964512845951046,0.0,1.1752717391304348,3.392613761266212,0.24775583482944344,4.442429476108233,1.7094017094017095,0.0,9.64426335290083
715190283,Existing Customer,57,F,1,Graduate,Married,$40K - $60K,Blue,49,3,3,2,3672.0,886,2786.0,1.32,1464,28,0.556,0.241,0.00016883,0.99983,0,-0.8655047412123266,1.3315223105496499,1.6368087620629825,1.3693181818181819,1.7934782608695654,0.8072103759067927,0.3754808925365478,0.8019573978123201,0.7920227920227921,0.6943573667711599,8.20849175174038
708300483,Attrited Customer,66,F,0,Doctorate,Married,Less than $40K,Blue,56,5,4,3,7882.0,605,7277.0,1.052,704,16,0.143,0.077,0.9978,0.00219708,1,-1.0892340931160045,2.4542182285339114,2.5133402808721534,0.4375,1.4293478260869565,1.7326885029676853,0.18055911772249295,2.0947035118019572,0.2037037037037037,0.47413793103448276,8.97233695775495
827111283,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,41,2,2,2,32426.0,578,31848.0,1.042,1109,28,0.474,0.018,0.00011811,0.99988,0,-0.9700098990094393,-0.16540558009603207,0.6350584548525016,0.10227272727272727,1.4157608695652175,7.128160035172566,0.28443190561682485,9.167530224525043,0.6752136752136753,0.45297805642633227,10.386715849110015
758551608,Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue,44,4,1,0,6205.0,2204,4001.0,0.803,1347,28,0.556,0.355,2.2331e-05,0.99998,0,-0.8999472861764454,0.5830583652268089,1.010714820056432,2.0170454545454546,1.0910326086956523,1.364036051879534,0.34547319825596307,1.1516983304548072,0.7920227920227921,1.7272727272727273,8.733110697638708
773146383,Existing Customer,50,F,1,College,Single,$40K - $60K,Silver,43,3,2,3,17304.0,2517,14787.0,1.449,1756,33,1.2,0.145,0.00015785,0.99984,0,-0.7795455691651239,0.45831437433966876,0.8854960316551218,0.8238636363636364,1.9687500000000002,3.8039129479006375,0.4503718902282637,4.256476683937824,1.7094017094017095,1.9725705329153604,9.758692967632895
778493808,Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,37,5,2,1,3906.0,0,3906.0,1.214,1756,32,1.0,0.0,6.9242e-05,0.99993,0,-0.7795455691651239,0.3335703834525286,0.13418330124726116,0.0,1.6494565217391304,0.8586502528028138,0.4503718902282637,1.1243523316062176,1.4245014245014247,0.0,8.270269111436624
720572508,Existing Customer,38,F,4,Graduate,Single,Less than $40K,Blue,28,2,3,3,9830.0,2055,7775.0,0.977,1042,23,0.917,0.209,0.00031726,0.99968,0,-0.9897334076641057,-1.0386135163060133,-0.9927857943645298,1.1875,1.327445652173913,2.160914486700374,0.26724801231084894,2.2380541162924583,1.3062678062678064,1.6105015673981191,9.193194213141211
712661433,Existing Customer,49,M,4,Uneducated,Single,$80K - $120K,Blue,30,3,2,3,34516.0,0,34516.0,1.621,1444,28,1.333,0.0,0.00020643,0.99979,0,-0.8713923557361075,0.3335703834525286,-0.7423482175619096,0.0,2.202445652173913,7.5876016706968565,0.37035137214670427,9.935521013241221,1.898860398860399,0.0,10.449178263628198
789172683,Existing Customer,56,M,2,Doctorate,Married,$60K - $80K,Blue,45,6,2,0,2283.0,1430,853.0,2.316,1741,27,0.588,0.626,6.0759e-05,0.99994,0,-0.7839612800579596,1.2067783196625097,1.135933608457742,3.556818181818182,3.1467391304347823,0.5018685425368212,0.446524749935881,0.245538284398388,0.8376068376068376,1.1206896551724137,7.733245646529795
738406533,Existing Customer,59,M,1,Doctorate,Married,$40K - $60K,Blue,52,3,2,2,2548.0,2020,528.0,2.357,1719,27,1.7,0.793,0.0001546,0.99985,0,-0.7904376560341188,1.5810102923239302,2.0124651272669127,4.505681818181818,3.2024456521739135,0.5601231039788964,0.4408822775070531,0.15198618307426598,2.421652421652422,1.5830721003134796,7.843064016692054
799723908,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,40,4,3,3,19458.0,1435,18023.0,0.787,1217,27,0.8,0.074,0.00030516,0.99969,0,-0.9382167805810219,-0.0406615892088919,0.5098396664511915,0.42045454545454547,1.0692934782608696,4.277423609584524,0.31213131572198,5.187967760506621,1.1396011396011396,1.1246081504702194,9.876013575535373
771490833,Existing Customer,52,M,1,College,Single,$80K - $120K,Blue,40,5,1,1,4745.0,1227,3518.0,0.624,1140,40,0.6,0.259,3.031e-05,0.99997,0,-0.9608840964975788,0.707802356113949,0.5098396664511915,1.4715909090909092,0.8478260869565217,1.0430863926137612,0.29238266222108233,1.0126655152561888,0.8547008547008548,0.9615987460815048,8.464846711044029
720756708,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,41,6,3,2,2622.0,1549,1073.0,1.321,1878,30,1.143,0.591,0.00020516,0.99979,0,-0.7436311205700598,0.707802356113949,0.6350584548525016,3.3579545454545454,1.794836956521739,0.5763904154759287,0.48166196460630933,0.3088658606793322,1.6282051282051284,1.213949843260188,7.871692664323645
779471883,Attrited Customer,54,F,1,Graduate,Married,Less than $40K,Blue,40,2,3,1,1438.3,808,630.3,0.997,705,19,0.9,0.562,0.99028,0.00972,1,-1.0889397123898155,0.9572903378882294,0.5098396664511915,3.193181818181819,1.3546195652173914,0.31617938008353486,0.18081559374198514,0.181433506044905,1.2820512820512822,0.6332288401253918,7.271217139609844
711525033,Existing Customer,66,F,0,High School,Married,Less than $40K,Blue,54,3,4,2,3171.0,2179,992.0,1.224,1946,38,1.923,0.687,0.00018134,0.99982,0,-0.7236132311892044,2.4542182285339114,2.262902704069533,3.9034090909090913,1.6630434782608696,0.6970762805012091,0.4991023339317774,0.28554979850316636,2.7393162393162394,1.707680250783699,8.061802274538348
712813458,Existing Customer,49,M,2,Graduate,Married,$120K +,Blue,36,4,2,0,19763.0,2517,17246.0,0.664,1414,35,0.25,0.127,4.6151e-05,0.99995,0,-0.880223777521779,0.3335703834525286,0.008964512845951046,0.7215909090909092,0.9021739130434783,4.3444713123763465,0.362657091561939,4.964306275187104,0.3561253561253562,1.9725705329153604,9.891566781640435
714374133,Attrited Customer,56,M,2,Graduate,Married,$120K +,Blue,36,1,3,3,15769.0,0,15769.0,1.041,602,15,0.364,0.0,0.99671,0.00329379,1,-1.1192609271872878,1.2067783196625097,0.008964512845951046,0.0,1.4144021739130435,3.4664761486040887,0.15439856373429084,4.539147956246402,0.5185185185185185,0.0,9.665801266405587
717891558,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,36,6,4,2,3298.0,2200,1098.0,0.678,1052,32,0.6,0.667,0.00022797,0.99977,0,-0.9867896004022152,0.3335703834525286,0.008964512845951046,3.7897727272727275,0.9211956521739131,0.7249945042866565,0.26981277250577074,0.3160621761658031,0.8547008547008548,1.7241379310344827,8.101071503119543
716632758,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,2,2,0,2802.0,2363,439.0,0.75,1295,40,0.6,0.843,4.3568e-05,0.99996,0,-0.915255083938276,0.3335703834525286,0.008964512845951046,4.7897727272727275,1.0190217391304348,0.6159595515497912,0.33213644524236985,0.12636729994242948,0.8547008547008548,1.8518808777429467,7.938088726896952
768563658,Existing Customer,56,M,2,Uneducated,Married,$40K - $60K,Blue,50,4,2,3,4458.0,1880,2578.0,1.107,1424,29,1.417,0.422,0.00019683,0.9998,0,-0.8772799702598886,1.2067783196625097,1.7620275504642926,2.397727272727273,1.5040760869565217,0.9799956034293251,0.3652218517568607,0.742084052964882,2.0185185185185186,1.4733542319749215,8.402455513945814
711427458,Existing Customer,44,F,5,Graduate,Married,Less than $40K,Blue,35,4,1,2,6273.0,978,5295.0,2.275,1359,25,1.083,0.156,5.6861e-05,0.99994,0,-0.8964147174621768,-0.29014957098317223,-0.11625427555535907,0.8863636363636365,3.091032608695652,1.3789843921741043,0.3485509104898692,1.5241796200345423,1.5427350427350428,0.7664576802507836,8.744009988096744
714091983,Existing Customer,42,M,2,High School,Single,$60K - $80K,Blue,34,4,4,3,3336.0,1753,1583.0,0.69,1168,27,1.25,0.525,0.00035539,0.99964,0,-0.9526414361642853,-0.5396375527574525,-0.24147306395666918,2.982954545454546,0.9374999999999999,0.7333479885689163,0.2995639907668633,0.4556706966033391,1.7806267806267808,1.3738244514106583,8.112527763478637
787584108,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,47,4,2,3,3436.0,2016,1420.0,0.901,1097,33,0.833,0.587,0.00021834,0.99978,0,-0.9735424677237079,1.0820343287753695,1.3863711852603622,3.335227272727273,1.2241847826086958,0.7553308419432843,0.28135419338291867,0.40875071963154863,1.1866096866096867,1.5799373040752351,8.142063283104147
712030833,Attrited Customer,48,M,2,Graduate,Married,$60K - $80K,Silver,35,2,4,4,34516.0,0,34516.0,0.763,691,15,0.5,0.0,0.99823,0.00177065,1,-1.0930610425564622,0.20882639256538843,-0.11625427555535907,0.0,1.0366847826086958,7.5876016706968565,0.17722492946909463,9.935521013241221,0.7122507122507123,0.0,10.449178263628198
711481533,Existing Customer,39,M,1,High School,Divorced,$60K - $80K,Blue,33,5,3,3,5926.0,1251,4675.0,0.944,1316,28,1.154,0.211,0.00027604,0.99972,0,-0.9090730886883059,-0.913869525418873,-0.3666918523579793,1.1988636363636365,1.2826086956521738,1.3027038909650472,0.3375224416517056,1.3457109959700633,1.6438746438746439,0.9804075235109718,8.68710472813351
710082708,Existing Customer,44,M,4,Post-Graduate,Single,$120K +,Blue,32,2,4,2,23957.0,2102,21855.0,0.997,1276,26,0.733,0.088,0.00026824,0.99973,0,-0.920848317735868,-0.29014957098317223,-0.4919106407592894,0.5,1.3546195652173914,5.26643218289734,0.32726340087201844,6.291018998272884,1.0441595441595442,1.6473354231974922,10.084015835708989
708155733,Existing Customer,53,M,2,High School,Single,$120K +,Blue,44,4,2,2,14734.0,1634,13100.0,0.989,1289,23,0.917,0.111,0.00011065,0.99989,0,-0.9170213682954103,0.8325463470010892,1.010714820056432,0.6306818181818182,1.34375,3.23895361617938,0.33059758912541676,3.7708693149107657,1.3062678062678064,1.280564263322884,9.59791302724276
788979258,Existing Customer,51,M,4,Uneducated,Single,$80K - $120K,Silver,38,4,1,4,34516.0,1515,33001.0,0.592,1293,32,0.6,0.044,0.00015398,0.99985,0,-0.9158438453906541,0.5830583652268089,0.25940208964857125,0.25,0.8043478260869565,7.5876016706968565,0.33162349320338547,9.499424294761083,0.8547008547008548,1.1873040752351096,10.449178263628198
807986133,Existing Customer,57,M,2,College,Married,$60K - $80K,Blue,52,5,3,3,6584.0,1817,4767.0,0.62,1353,35,0.667,0.276,0.00029411,0.99971,0,-0.898181001819311,1.3315223105496499,2.0124651272669127,1.5681818181818183,0.842391304347826,1.4473510661683886,0.34701205437291616,1.3721934369602764,0.9501424501424502,1.4239811912225706,8.792397742356906
788730933,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,20,6,3,3,2084.0,1468,616.0,1.004,1132,28,0.556,0.704,0.00031104,0.99969,0,-0.9632391423070912,-0.29014957098317223,-1.9945361015750107,4.0,1.3641304347826086,0.45812266432182897,0.2903308540651449,0.17731721358664365,0.7920227920227921,1.1504702194357366,7.642044402873258
711314058,Existing Customer,49,M,2,Graduate,Married,$60K - $80K,Blue,32,2,2,2,1687.0,1107,580.0,1.715,1670,17,2.4,0.656,0.00011382,0.99989,0,-0.8048623116173822,0.3335703834525286,-0.4919106407592894,3.7272727272727275,2.330163043478261,0.370850736425588,0.4283149525519364,0.1669545192861255,3.418803418803419,0.8675548589341693,7.430707082545968
717975333,Existing Customer,50,M,2,Doctorate,Married,$80K - $120K,Blue,38,6,2,2,25300.0,1330,23970.0,1.072,837,15,2.0,0.053,0.00016471,0.99984,0,-1.050081456532861,0.45831437433966876,0.25940208964857125,0.30113636363636365,1.4565217391304348,5.561661903715102,0.21467042831495256,6.899827288428325,2.8490028490028494,1.042319749216301,10.138559674715612
715971108,Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,42,3,2,3,34516.0,1763,32753.0,1.266,1550,41,1.05,0.051,0.00020077,0.9998,0,-0.8401879987600682,0.5830583652268089,0.7602772432538117,0.2897727272727273,1.720108695652174,7.5876016706968565,0.3975378302128751,9.42803684513529,1.495726495726496,1.3816614420062696,10.449178263628198
720096558,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,42,5,3,3,2216.0,1034,1182.0,0.758,1540,36,0.286,0.467,0.00030251,0.9997,0,-0.8431318060219587,1.0820343287753695,0.7602772432538117,2.6534090909090913,1.0298913043478262,0.4871400307759947,0.39497307001795334,0.34024179620034545,0.4074074074074074,0.8103448275862069,7.703459047867175
